country,iso3,indicator_name,indicator_code,year,value
Liechtenstein,LIE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,
Liechtenstein,LIE,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,
Liechtenstein,LIE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,
Liechtenstein,LIE,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2013,46303660422.0434
Lithuania,LTU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,87.3732169854565
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,4.04691318575325
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,15636.5252586048
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,1.04747937065349
Lithuania,LTU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,0.833827550890589
Lithuania,LTU,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,51.172
Lithuania,LTU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,768657971.982437
Lithuania,LTU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,20.4182900930827
Lithuania,LTU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,16.7355436181775
Lithuania,LTU,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,790622492.446432
Lithuania,LTU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,8072525980.62758
Lithuania,LTU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,
Lithuania,LTU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,
Lithuania,LTU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,36599310828.8094
Lithuania,LTU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,35924555727.5656
Lithuania,LTU,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,156.626637927418
Lithuania,LTU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.138941674451749
Lithuania,LTU,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,13.3614
Lithuania,LTU,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,1.62
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2013,65203276466.9763
Luxembourg,LUX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,88.2577610785496
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,3.17178989968683
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,120000.140729859
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,1.73403963519163
Luxembourg,LUX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,2.27602508879494
Luxembourg,LUX,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,55.728
Luxembourg,LUX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,23299023840.0
Luxembourg,LUX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,18.1453726914237
Luxembourg,LUX,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,16.3503422960569
Luxembourg,LUX,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,3392884122.8651
Luxembourg,LUX,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,963140967.448113
Luxembourg,LUX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,
Luxembourg,LUX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,
Luxembourg,LUX,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,115007710906.273
Luxembourg,LUX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,93990637386.7422
Luxembourg,LUX,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,320.533506316768
Luxembourg,LUX,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.146208964381542
Luxembourg,LUX,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,10.3234
Luxembourg,LUX,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2013,51536595089.2793
"Macao SAR, China",MAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,76.973365662699
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,10.7528929949045
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,87069.767003344
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,5.50057779178483
"Macao SAR, China",MAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,7.7325988978596
"Macao SAR, China",MAC,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,71.34
"Macao SAR, China",MAC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,3774560563.63993
"Macao SAR, China",MAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,14.0691068856727
"Macao SAR, China",MAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,6.50072011638441
"Macao SAR, China",MAC,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,20271917015.6601
"Macao SAR, China",MAC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,16145878199.0284
"Macao SAR, China",MAC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,
"Macao SAR, China",MAC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,
"Macao SAR, China",MAC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,46720876977.8909
"Macao SAR, China",MAC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,15856171820.7768
"Macao SAR, China",MAC,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,121.422551665011
"Macao SAR, China",MAC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.0175896687613435
"Macao SAR, China",MAC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,1.8151
"Macao SAR, China",MAC,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,0.0
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2013,12423555455.3853
Madagascar,MDG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,155.520598192639
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,2.30037622800727
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,515.301589361832
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,5.82642944451986
Madagascar,MDG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,5.4523024549118
Madagascar,MDG,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,
Madagascar,MDG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,565848886.014277
Madagascar,MDG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,16.5129132506109
Madagascar,MDG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,15.6466696693396
Madagascar,MDG,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,-808214219.12616
Madagascar,MDG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,776146662.956508
Madagascar,MDG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,2940581583.4
Madagascar,MDG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,
Madagascar,MDG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,2891230458.35248
Madagascar,MDG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,4111627324.19942
Madagascar,MDG,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,56.3675817900932
Madagascar,MDG,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.0785207946942083
Madagascar,MDG,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,3.049
Madagascar,MDG,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,8.59
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2013,8031571927.62055
Malawi,MWI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,51.869395707623
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,5.41034999817167
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,496.947368267313
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,27.2833333333333
Malawi,MWI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,27.0462909977494
Malawi,MWI,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,73.751
Malawi,MWI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,451362406.595843
Malawi,MWI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,
Malawi,MWI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,
Malawi,MWI,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,-1236186788.45118
Malawi,MWI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,428566508.155299
Malawi,MWI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,1566324822.3
Malawi,MWI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,24.9138891722583
Malawi,MWI,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,
Malawi,MWI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,
Malawi,MWI,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,
Malawi,MWI,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.200184544353596
Malawi,MWI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,5.0326
Malawi,MWI,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,4.22
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2013,323276235524.415
Malaysia,MYS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,96.4175317512833
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,4.69372252557893
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,10713.6407638899
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,2.10501231233613
Malaysia,MYS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,0.17447448132144
Malaysia,MYS,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,64.31
Malaysia,MYS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,11296279513.9209
Malaysia,MYS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,25.9371066959614
Malaysia,MYS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,13.7154015161779
Malaysia,MYS,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,11205218342.858
Malaysia,MYS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,134853702251.859
Malaysia,MYS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,
Malaysia,MYS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,52.9992519246741
Malaysia,MYS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,244490716805.849
Malaysia,MYS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,216892331704.914
Malaysia,MYS,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,142.720991464873
Malaysia,MYS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.305502418291622
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,237.2457
Malaysia,MYS,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,4.48
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2013,3295009237.50107
Maldives,MDV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,85.1557646693568
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,6.97496226830464
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,8236.08177944126
Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,3.80563000919426
Maldives,MDV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,6.73490900256999
Maldives,MDV,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,
Maldives,MDV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,360816336.210787
Maldives,MDV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,
Maldives,MDV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,
Maldives,MDV,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,-127393868.828818
Maldives,MDV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,368315038.589918
Maldives,MDV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,1024556824.2
Maldives,MDV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,
Maldives,MDV,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,
Maldives,MDV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,
Maldives,MDV,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.225291347109152
Maldives,MDV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,1.6212
Maldives,MDV,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,13.07
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2013,15769357572.5419
Mali,MLI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,96.4002858242416
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,2.38212595410261
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,903.190452512378
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,-0.606736356351496
Mali,MLI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,0.0536852585246663
Mali,MLI,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,72.32
Mali,MLI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,307940910.774012
Mali,MLI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,24.2456913731414
Mali,MLI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,14.4671941256246
Mali,MLI,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,-374791295.762113
Mali,MLI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,
Mali,MLI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,3483872890.3
Mali,MLI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,
Mali,MLI,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,3303494040.11694
Mali,MLI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,5294984000.43325
Mali,MLI,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,54.5264954580149
Mali,MLI,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.0633104104345964
Mali,MLI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,2.7733
Mali,MLI,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,7.46
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2013,10796782633.5257
Malta,MLT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,93.8381140917906
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,6.29171574401258
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,25415.5566806942
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,1.18028436366551
Malta,MLT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,2.25574521031584
Malta,MLT,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,54.781
Malta,MLT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,510057778.082709
Malta,MLT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,17.0984675529208
Malta,MLT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,17.9890639923679
Malta,MLT,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,270314052.246156
Malta,MLT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,596933291.286177
Malta,MLT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,
Malta,MLT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,
Malta,MLT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,10545126138.0313
Malta,MLT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,9691411723.29984
Malta,MLT,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,187.431187125075
Malta,MLT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.137182604741723
Malta,MLT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,2.3826
Malta,MLT,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,1.62
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2013,186400000.0
Marshall Islands,MHL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,102.081051478642
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,3.80898237635019
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,3677.90690791421
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,
Marshall Islands,MHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,-0.630564720016054
Marshall Islands,MHL,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,
Marshall Islands,MHL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,32548149.3245913
Marshall Islands,MHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,24.3244098712446
Marshall Islands,MHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,54.8702253218884
Marshall Islands,MHL,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,-28917492.1537626
Marshall Islands,MHL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,
Marshall Islands,MHL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,
Marshall Islands,MHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,52.7442510729614
Marshall Islands,MHL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,95335100.0
Marshall Islands,MHL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,206483300.0
Marshall Islands,MHL,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,161.91974248927
Marshall Islands,MHL,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.000882859353879
Marshall Islands,MHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,0.0002
Marshall Islands,MHL,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2013,7223071097.08417
Mauritania,MRT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,84.2712344743411
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,4.1508131898954
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,1934.24103064714
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,4.12910173783396
Mauritania,MRT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,4.48796826973528
Mauritania,MRT,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,
Mauritania,MRT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,1126004759.60199
Mauritania,MRT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,47.5574424488877
Mauritania,MRT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,11.6870215715386
Mauritania,MRT,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,-1261758969.47448
Mauritania,MRT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,997902480.460926
Mauritania,MRT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,4522468781.5
Mauritania,MRT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,
Mauritania,MRT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,3290007704.82617
Mauritania,MRT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,4106332168.50232
Mauritania,MRT,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,102.398824183169
Mauritania,MRT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.108669813675397
Mauritania,MRT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,2.3414
Mauritania,MRT,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2013,12292974141.4044
Mauritius,MUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,91.2321201158394
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,3.36040609974133
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,9764.64413060045
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,3.54329573934838
Mauritius,MUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,4.13433189504995
Mauritius,MUS,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,55.158
Mauritius,MUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,293369160.0
Mauritius,MUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,21.527459454017
Mauritius,MUS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,14.3496082520117
Mauritius,MUS,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,-750275471.426414
Mauritius,MUS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2013,3490767903.76468
Mauritius,MUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2013,12391683917.0
Mauritius,MUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2013,
Mauritius,MUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2013,6462776011.4064
Mauritius,MUS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2013,7466249538.53833
Mauritius,MUS,Trade (% of GDP),NE.TRD.GNFS.ZS,2013,113.308833075877
Mauritius,MUS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2013,0.147258682267194
Mauritius,MUS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2013,3.8582
Mauritius,MUS,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2013,1.59
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2013,1327436290439.27
Mexico,MEX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2013,78.0479123947407
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,0.852101550164704
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,11216.800851866
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2013,3.80639069747206
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,1.70388282010612
Mexico,MEX,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2013,57.346
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2013,50929783738.0
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2013,22.6807316048179
Mexico,MEX,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2013,11.7127320778729
Mexico,MEX,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2013,-31778421275.0
