STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AZE,Azerbaijan,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.828929543495178,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHS,"Bahamas, The",WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.07101774215698,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHR,Bahrain,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.307817906141281,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.548815250396729,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRB,Barbados,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.05037176609039,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLR,Belarus,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.0937392041087151,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEL,Belgium,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.28849947452545,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLZ,Belize,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.559152126312256,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEN,Benin,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.05037176609039,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BMU,Bermuda,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.717076897621155,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BTN,Bhutan,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.724004507064819,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BOL,Bolivia,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.134768322110176,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BIH,Bosnia and Herzegovina,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.594427824020386,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BWA,Botswana,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.01524519920349,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRA,Brazil,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.220460131764412,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.23704397678375,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGR,Bulgaria,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.0910280793905258,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BFA,Burkina Faso,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.300746202468872,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BDI,Burundi,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-2.11674880981445,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CPV,Cabo Verde,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.03555142879486,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KHM,Cambodia,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-1.10455310344696,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CMR,Cameroon,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.956391930580139,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAN,Canada,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,1.23405170440674,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYM,Cayman Islands,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.717076897621155,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAF,Central African Republic,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-1.21172964572906,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TCD,Chad,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.99860155582428,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHL,Chile,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.676454544067383,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.0978488251566887,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COL,Colombia,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-1.64785850048065,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COM,Comoros,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.507538914680481,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-2.68281292915344,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COG,"Congo, Rep.",WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-1.22494494915009,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CRI,Costa Rica,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.753051400184631,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.0334169194102287,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HRV,Croatia,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,-0.0383590497076511,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CUB,Cuba,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.231270432472229,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYP,Cyprus,WB_WDI_PV_EST,Political Stability and Absence of Violence/Terrorism: Estimate,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX,Index,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,0.387751519680023,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Political Stability and Absence of Violence/Terrorism: Estimate,0,Units,WB_WDI,World Development Indicators (WDI),IX,Index,P1Y,Annual,,A,Normal value,PU,Public
